Date,Home_ID,City,Energy_Consumption_kWh,Occupancy,Temperature_C,Humidity_%,HVAC_Usage_kWh,Kitchen_Usage_kWh,Electronics_Usage_kWh
2024-01-25 22:00:00,Home_1,Hyderabad,4.14,1,19.43,74.1,1.87,0.98,0.6
2024-04-11 02:00:00,Home_6,Hyderabad,3.2,1,24.26,33.72,1.49,1.29,1.07
2024-03-28 00:00:00,Home_2,Bangalore,3.05,0,21.75,45.11,1.09,0.62,0.87
2024-01-23 14:00:00,Home_8,Lucknow,3.06,0,27.64,68.34,1.05,0.32,1.07
2024-01-11 02:00:00,Home_4,Chennai,4.01,1,22.61,84.01,1.4,0.5,-0.22
2024-02-22 12:00:00,Home_1,Kolkata,-0.49,1,29.1,53.31,1.4,1.12,0.85
2024-02-20 11:00:00,Home_2,Jaipur,3.87,1,15.7,87.23,0.83,0.19,0.59
2024-02-18 18:00:00,Home_8,Jaipur,3.98,1,29.93,69.59,1.5,0.32,0.49
2024-04-01 07:00:00,Home_5,Ahmedabad,4.47,0,23.28,93.44,1.59,1.31,0.83
2024-02-16 14:00:00,Home_8,Mumbai,4.3,0,21.16,81.78,0.79,1.32,1.05
2024-04-07 02:00:00,Home_10,Kolkata,3.86,1,17.67,63.28,1.88,1.38,0.74
2024-01-18 18:00:00,Home_6,Mumbai,4.64,1,27.09,51.56,1.24,0.69,0.59
2024-03-29 14:00:00,Home_3,Pune,3.95,1,19.6,55.72,1.47,2.21,0.89
2024-03-14 20:00:00,Home_4,Chennai,4.5,0,14.45,44.99,0.61,1.15,0.46
2024-02-28 12:00:00,Home_6,Delhi,2.5,1,22.62,58.93,1.21,0.88,0.68
2024-03-03 07:00:00,Home_7,Jaipur,1.36,1,27.25,49.03,2.09,0.87,0.93
2024-03-10 03:00:00,Home_3,Hyderabad,2.58,1,19.38,29.95,2.0,1.28,0.94
2024-03-18 18:00:00,Home_7,Jaipur,3.66,1,23.06,74.3,0.83,1.28,0.7
2024-04-06 18:00:00,Home_10,Hyderabad,4.24,1,31.01,72.56,0.97,1.18,0.31
2024-02-03 13:00:00,Home_1,Hyderabad,2.73,0,21.98,63.37,0.76,0.91,0.33
2024-03-16 14:00:00,Home_8,Jaipur,6.43,0,25.4,82.7,1.05,0.6,0.73
2024-02-29 21:00:00,Home_9,Pune,4.04,1,28.71,53.14,0.7,0.29,0.94
2024-03-07 04:00:00,Home_1,Ahmedabad,1.12,0,22.75,70.39,0.83,0.57,0.41
2024-01-28 14:00:00,Home_3,Mumbai,4.25,1,23.52,48.87,0.74,1.28,0.05
2024-04-02 04:00:00,Home_1,Pune,2.22,0,8.42,90.91,0.73,0.36,0.53
2024-02-22 05:00:00,Home_10,Hyderabad,4.47,1,24.5,69.19,0.82,0.63,0.29
2024-03-15 09:00:00,Home_5,Pune,3.31,1,17.38,74.33,0.78,0.9,0.44
2024-04-07 13:00:00,Home_3,Mumbai,3.24,1,18.43,35.8,1.15,0.6,0.52
2024-01-10 15:00:00,Home_1,Bangalore,3.78,1,25.33,48.11,0.98,0.88,0.47
2024-03-21 02:00:00,Home_2,Pune,3.1,0,19.7,47.1,0.65,1.45,0.74
2024-03-18 00:00:00,Home_9,Bangalore,2.65,1,32.54,85.45,0.56,1.41,0.75
2024-01-23 02:00:00,Home_7,Pune,3.99,1,31.09,70.65,1.64,1.53,0.65
2024-03-25 23:00:00,Home_6,Lucknow,3.74,1,22.28,63.0,1.28,0.95,0.56
2024-02-24 11:00:00,Home_7,Hyderabad,4.33,0,24.37,72.33,2.03,0.88,0.26
2024-04-10 06:00:00,Home_2,Jaipur,4.21,1,28.07,66.71,1.04,0.74,0.49
2024-04-01 05:00:00,Home_7,Hyderabad,1.71,1,27.71,52.84,1.6,0.73,1.0
2024-01-11 22:00:00,Home_6,Jaipur,4.08,1,27.35,73.53,1.07,0.47,0.48
2024-02-25 05:00:00,Home_5,Mumbai,3.06,0,20.13,62.34,2.07,1.35,0.28
2024-02-26 16:00:00,Home_1,Kolkata,4.11,0,,59.12,1.58,0.95,0.4
2024-01-21 22:00:00,Home_1,Hyderabad,4.65,0,26.42,57.44,1.01,0.13,0.87
2024-04-07 19:00:00,Home_2,Ahmedabad,4.25,1,26.79,48.03,1.49,1.34,0.3
2024-02-19 09:00:00,Home_10,Chennai,3.12,1,21.78,65.47,0.88,0.73,-0.1
2024-01-26 03:00:00,Home_3,Jaipur,2.78,1,26.05,68.51,1.27,1.05,0.63
2024-03-11 05:00:00,Home_5,Delhi,5.84,1,28.04,71.34,1.16,0.8,0.22
2024-03-09 05:00:00,Home_9,Lucknow,5.62,0,24.54,61.01,1.63,1.02,1.1
2024-01-02 16:00:00,Home_9,Lucknow,2.17,0,35.61,49.99,1.16,0.56,0.12
2024-03-23 00:00:00,Home_7,Delhi,5.14,0,27.05,55.37,1.97,1.67,0.74
2024-03-30 00:00:00,Home_4,Kolkata,3.23,1,21.46,48.94,1.16,0.88,1.2
2024-03-01 10:00:00,Home_2,Chennai,0.9,0,22.74,50.94,0.96,0.86,1.08
2024-01-06 12:00:00,Home_3,Bangalore,2.53,1,25.58,70.6,1.95,0.15,0.33
2024-02-17 13:00:00,Home_7,Hyderabad,3.9,1,11.61,56.72,1.27,0.83,0.48
2024-01-02 05:00:00,Home_4,Jaipur,2.14,1,17.28,58.78,1.13,0.28,0.34
2024-02-21 15:00:00,Home_6,Jaipur,,1,23.62,65.57,0.64,1.09,0.03
2024-03-05 18:00:00,Home_3,Ahmedabad,2.49,1,18.29,62.23,0.97,0.8,0.57
2024-02-07 11:00:00,Home_7,Delhi,3.75,1,26.98,57.8,,0.3,0.88
2024-02-20 02:00:00,Home_10,Delhi,2.43,1,22.93,64.23,,0.08,1.15
2024-02-17 06:00:00,Home_5,Chennai,2.06,0,27.62,34.98,0.56,1.23,0.15
2024-03-13 10:00:00,Home_9,Pune,2.52,0,21.34,43.9,0.52,1.1,0.36
2024-04-03 09:00:00,Home_1,Bangalore,2.43,0,21.25,81.81,0.75,0.85,0.49
2024-01-09 07:00:00,Home_6,Bangalore,3.04,0,28.82,72.31,,1.78,0.21
2024-03-26 15:00:00,Home_7,Jaipur,3.73,1,21.97,78.31,1.25,0.53,-0.07
2024-01-27 08:00:00,Home_9,Kolkata,2.82,1,25.89,50.01,0.5,1.03,0.42
2024-03-02 12:00:00,Home_7,Lucknow,,1,22.2,46.12,1.18,0.89,0.77
2024-03-14 14:00:00,Home_5,Bangalore,4.29,1,35.09,74.83,0.97,0.17,0.35
2024-01-01 07:00:00,Home_7,Jaipur,3.05,1,14.47,72.62,0.48,0.04,0.6
2024-03-01 00:00:00,Home_8,Mumbai,3.66,1,26.0,62.61,1.17,-0.19,0.8
2024-02-11 10:00:00,Home_7,Kolkata,4.72,1,28.98,53.01,0.26,0.9,-0.1
2024-04-08 16:00:00,Home_1,Mumbai,2.28,1,16.92,34.92,1.38,0.59,0.54
2024-02-28 17:00:00,Home_4,Lucknow,1.28,1,31.17,46.49,0.86,1.05,0.7
2024-02-27 12:00:00,Home_8,Kolkata,2.19,1,26.66,86.2,1.09,1.17,0.63
2024-01-07 01:00:00,Home_1,Kolkata,4.69,1,32.56,65.19,0.75,0.89,0.92
2024-03-24 14:00:00,Home_8,Mumbai,4.2,0,20.49,50.75,0.89,0.21,0.38
2024-01-06 08:00:00,Home_7,Jaipur,3.54,1,21.56,53.35,,0.32,1.38
2024-01-28 22:00:00,Home_3,Jaipur,3.48,1,27.87,74.52,1.14,1.59,0.41
2024-03-18 03:00:00,Home_4,Ahmedabad,2.52,1,21.68,61.71,1.52,0.85,0.07
2024-03-20 14:00:00,Home_5,Jaipur,4.72,0,18.37,66.16,1.54,-0.45,0.54
2024-01-01 01:00:00,Home_4,Pune,3.98,1,22.54,51.14,-0.25,0.18,-0.23
2024-01-25 01:00:00,Home_3,Ahmedabad,5.36,0,27.26,69.92,1.24,-0.05,-0.16
2024-01-19 22:00:00,Home_8,Mumbai,3.54,1,31.04,42.63,1.38,1.21,0.17
2024-01-03 21:00:00,Home_9,Delhi,3.57,1,27.86,97.58,0.85,0.52,0.99
2024-02-12 10:00:00,Home_1,Hyderabad,3.93,1,26.19,57.24,1.11,0.76,0.42
2024-01-10 10:00:00,Home_3,Jaipur,1.33,1,14.98,68.2,0.14,0.92,0.35
2024-02-29 19:00:00,Home_9,Lucknow,4.2,1,23.38,89.89,1.34,0.77,0.73
2024-02-04 12:00:00,Home_6,Kolkata,3.15,1,23.6,55.6,1.25,1.52,0.82
2024-03-02 08:00:00,Home_5,Delhi,2.12,0,21.3,,2.46,0.19,0.57
2024-01-11 04:00:00,Home_6,Bangalore,5.27,1,20.13,52.04,1.17,0.99,0.63
2024-01-30 17:00:00,Home_8,Ahmedabad,4.35,0,16.1,54.54,0.58,0.94,0.46
2024-03-07 01:00:00,Home_2,Lucknow,4.29,0,28.04,63.51,1.48,0.24,0.62
2024-04-13 15:00:00,Home_3,Pune,3.36,1,20.88,40.36,1.71,1.4,0.64
2024-01-20 20:00:00,Home_4,Kolkata,1.52,1,26.84,79.07,0.42,0.27,0.85
2024-02-05 11:00:00,Home_4,Kolkata,2.52,0,27.11,56.93,0.26,0.63,0.74
2024-04-06 01:00:00,Home_1,Hyderabad,3.45,0,24.12,63.21,1.63,0.99,0.28
2024-01-11 05:00:00,Home_8,Bangalore,4.23,1,22.07,41.77,1.16,0.46,0.4
2024-01-02 23:00:00,Home_4,Chennai,3.12,1,18.53,61.94,,1.29,0.12
2024-04-03 06:00:00,Home_10,Chennai,5.38,1,,64.32,1.25,0.1,0.51
2024-01-15 11:00:00,Home_7,Delhi,2.95,1,24.71,77.26,1.13,0.07,0.4
2024-04-05 01:00:00,Home_5,Lucknow,4.92,1,31.34,64.03,1.39,0.87,0.19
2024-03-25 21:00:00,Home_3,Ahmedabad,4.4,1,24.31,44.08,1.11,0.66,0.67
2024-02-18 23:00:00,Home_1,Lucknow,5.68,1,26.07,65.29,2.2,1.16,0.53
2024-01-26 04:00:00,Home_7,Bangalore,3.91,0,25.16,59.37,0.42,1.17,0.16
2024-01-18 22:00:00,Home_4,Hyderabad,4.87,0,,72.13,0.84,0.56,0.94
2024-03-07 10:00:00,Home_9,Pune,1.18,0,28.76,62.57,0.36,1.36,0.32
2024-04-08 09:00:00,Home_4,Pune,2.38,1,26.25,23.49,1.44,1.04,0.18
2024-03-17 14:00:00,Home_5,Delhi,3.23,1,30.37,34.62,1.09,0.84,0.51
2024-01-08 03:00:00,Home_1,Ahmedabad,3.65,1,22.11,70.14,0.97,0.67,0.46
2024-02-24 00:00:00,Home_10,Delhi,3.98,1,17.37,68.88,1.06,0.83,0.63
2024-01-17 03:00:00,Home_10,Mumbai,4.85,1,30.79,48.74,-0.3,1.75,0.67
2024-01-23 20:00:00,Home_5,Bangalore,2.61,1,17.09,76.0,1.36,0.97,0.56
2024-04-10 18:00:00,Home_4,Pune,5.25,1,34.21,71.51,0.68,1.01,-0.04
2024-02-17 11:00:00,Home_7,Bangalore,5.92,0,26.64,56.53,0.79,1.04,0.39
2024-04-05 21:00:00,Home_9,Mumbai,1.84,0,14.65,40.2,0.91,0.38,0.53
2024-01-09 00:00:00,Home_8,Bangalore,2.98,1,21.68,38.89,0.95,0.63,0.97
2024-01-15 10:00:00,Home_3,Mumbai,5.77,1,25.98,62.64,0.8,0.82,0.85
2024-01-06 20:00:00,Home_10,Pune,3.3,1,14.3,39.45,0.53,1.07,0.23
2024-04-09 15:00:00,Home_10,Ahmedabad,3.06,1,17.38,53.12,0.1,0.48,0.71
2024-01-23 03:00:00,Home_10,Kolkata,3.35,1,22.31,59.58,1.2,0.13,0.64
2024-01-08 00:00:00,Home_7,Jaipur,5.15,0,15.02,63.35,0.72,0.54,0.42
2024-04-11 23:00:00,Home_4,Kolkata,2.84,1,27.61,61.88,0.32,0.8,0.23
2024-04-08 21:00:00,Home_7,Delhi,2.08,1,28.13,68.84,0.42,1.28,0.01
2024-04-12 10:00:00,Home_10,Lucknow,2.59,1,19.14,52.75,1.16,0.9,1.11
2024-02-22 00:00:00,Home_3,Lucknow,4.15,1,25.22,36.88,1.75,0.79,0.11
2024-03-21 05:00:00,Home_10,Chennai,3.62,1,23.57,46.44,1.52,0.63,0.15
2024-01-09 10:00:00,Home_9,Ahmedabad,2.41,1,21.72,34.15,1.74,0.87,-0.02
2024-02-23 01:00:00,Home_3,Lucknow,6.72,1,27.54,51.9,1.03,0.81,0.61
2024-02-08 11:00:00,Home_9,Kolkata,1.37,1,32.57,62.86,0.74,0.85,0.66
2024-02-26 17:00:00,Home_3,Lucknow,3.74,1,22.57,60.71,1.49,0.43,0.45
2024-03-24 18:00:00,Home_6,Hyderabad,4.62,0,28.57,34.16,1.39,0.82,0.28
2024-03-03 23:00:00,Home_1,Hyderabad,5.22,0,19.23,56.58,0.64,0.69,0.54
2024-01-01 14:00:00,Home_6,Hyderabad,3.97,1,20.43,65.85,1.01,0.58,0.51
2024-02-21 06:00:00,Home_4,Lucknow,4.56,1,19.02,61.87,0.87,1.0,0.98
2024-04-02 15:00:00,Home_1,Pune,3.13,1,22.65,75.5,1.16,0.64,0.43
2024-03-06 05:00:00,Home_4,Jaipur,3.4,1,20.76,57.45,0.62,0.03,0.28
2024-01-30 21:00:00,Home_1,Kolkata,4.65,0,26.42,87.41,0.13,1.1,0.11
2024-02-13 02:00:00,Home_9,Kolkata,3.73,1,20.94,57.01,1.42,1.15,0.35
2024-03-25 08:00:00,Home_7,Jaipur,1.63,1,24.88,48.89,1.14,-0.45,0.53
2024-01-29 10:00:00,Home_7,Pune,4.93,0,18.2,60.23,0.48,0.37,0.18
2024-04-11 06:00:00,Home_7,Pune,1.81,1,15.89,68.33,1.21,0.62,0.22
2024-01-02 11:00:00,Home_5,Chennai,3.62,0,24.8,76.28,1.03,0.81,0.42
2024-03-05 20:00:00,Home_9,Mumbai,2.14,0,21.44,52.01,0.93,0.28,0.48
2024-03-07 19:00:00,Home_1,Lucknow,3.3,1,22.3,51.2,1.04,0.32,0.71
2024-02-07 23:00:00,Home_8,Delhi,3.18,1,21.97,56.9,0.76,1.44,0.39
2024-01-03 02:00:00,Home_3,Chennai,4.26,1,27.31,46.99,0.39,0.52,0.97
2024-01-13 14:00:00,Home_1,Bangalore,,1,24.69,57.87,0.41,1.66,0.58
2024-04-03 19:00:00,Home_2,Bangalore,3.52,1,20.02,45.57,0.95,1.31,0.65
2024-03-19 22:00:00,Home_9,Chennai,2.04,1,26.63,68.81,0.05,1.36,0.56
2024-03-26 20:00:00,Home_8,Bangalore,3.39,0,28.87,42.28,0.96,0.75,1.03
2024-02-07 08:00:00,Home_9,Hyderabad,3.99,0,25.38,49.61,1.65,0.68,0.62
2024-01-30 12:00:00,Home_2,Chennai,2.84,0,17.09,49.09,1.04,0.02,0.29
2024-01-29 23:00:00,Home_7,Delhi,5.88,1,31.3,29.46,0.81,0.45,0.83
2024-04-03 03:00:00,Home_9,Kolkata,3.6,0,28.34,63.01,1.82,1.17,0.42
2024-03-19 20:00:00,Home_5,Pune,2.79,1,27.8,55.57,0.68,0.99,0.66
2024-01-21 16:00:00,Home_7,Jaipur,1.3,0,26.89,56.72,0.46,1.19,0.3
2024-01-27 19:00:00,Home_2,Kolkata,3.69,1,24.92,67.27,1.23,1.16,0.37
2024-01-19 06:00:00,Home_4,Lucknow,4.01,0,13.64,68.79,0.95,0.98,0.85
2024-03-24 02:00:00,Home_2,Kolkata,1.28,0,21.41,67.49,0.85,0.42,0.74
2024-04-08 05:00:00,Home_6,Chennai,4.09,0,18.67,42.27,1.42,0.03,1.29
2024-02-14 02:00:00,Home_5,Jaipur,2.13,1,21.75,54.68,1.03,0.32,0.26
2024-03-09 23:00:00,Home_2,Mumbai,4.6,1,32.36,38.95,1.56,0.75,0.65
2024-03-25 04:00:00,Home_8,Mumbai,2.74,1,25.71,71.46,0.38,0.8,0.43
2024-01-29 18:00:00,Home_1,Mumbai,1.67,1,27.65,82.03,0.95,0.81,0.28
2024-02-26 18:00:00,Home_8,Kolkata,4.33,0,20.91,63.63,1.15,0.65,0.64
2024-02-18 01:00:00,Home_3,Hyderabad,3.67,1,28.66,75.15,1.69,0.94,0.69
2024-02-19 23:00:00,Home_5,Chennai,3.09,1,20.33,38.39,1.22,0.3,0.43
2024-02-19 19:00:00,Home_9,Lucknow,3.81,1,27.79,66.07,1.33,0.71,0.72
2024-04-03 18:00:00,Home_10,Jaipur,5.24,1,18.34,62.21,0.32,0.8,0.56
2024-03-26 17:00:00,Home_9,Lucknow,2.66,1,23.38,97.29,1.17,0.62,0.29
2024-02-08 16:00:00,Home_8,Lucknow,3.8,1,31.95,76.58,1.35,0.77,0.85
2024-01-20 18:00:00,Home_2,Bangalore,3.59,1,24.25,87.92,0.44,0.72,0.67
2024-01-18 20:00:00,Home_4,Kolkata,3.01,1,27.29,71.05,1.17,0.06,0.36
2024-01-09 06:00:00,Home_2,Kolkata,4.29,1,24.97,74.43,0.62,0.61,0.43
2024-02-19 15:00:00,Home_2,Ahmedabad,4.84,0,28.32,30.09,1.16,1.12,0.29
2024-03-12 08:00:00,Home_3,Delhi,2.59,0,16.27,80.06,0.44,0.7,0.6
2024-01-15 18:00:00,Home_10,Hyderabad,2.18,1,30.29,45.77,1.71,0.5,0.43
2024-04-06 00:00:00,Home_3,Bangalore,2.23,0,19.15,64.02,1.23,0.8,0.73
2024-03-15 13:00:00,Home_10,Bangalore,2.09,0,31.47,50.98,0.43,1.59,0.29
2024-04-08 11:00:00,Home_3,Bangalore,5.5,0,24.63,60.64,1.31,0.81,0.71
2024-01-25 08:00:00,Home_5,Lucknow,4.69,1,28.59,57.98,0.07,0.91,0.81
2024-02-18 05:00:00,Home_5,Lucknow,5.42,0,22.19,33.28,0.74,1.39,0.77
2024-01-10 19:00:00,Home_5,Chennai,5.6,1,19.06,64.29,1.56,0.79,0.66
2024-01-19 10:00:00,Home_1,Delhi,4.2,0,18.32,50.9,1.45,0.17,0.27
2024-01-30 02:00:00,Home_2,Delhi,2.53,1,23.62,45.89,1.31,0.9,0.75
2024-01-13 21:00:00,Home_1,Delhi,2.92,0,22.82,61.03,0.46,0.7,0.28
2024-04-09 12:00:00,Home_10,Delhi,4.9,1,18.22,59.69,0.62,0.7,0.9
2024-01-26 02:00:00,Home_6,Delhi,2.71,1,31.57,63.67,0.67,1.34,0.69
2024-01-04 00:00:00,Home_2,Lucknow,2.75,1,25.99,72.7,1.08,0.34,-0.06
2024-01-17 01:00:00,Home_10,Pune,4.58,0,22.18,39.26,1.33,0.34,0.65
2024-01-04 14:00:00,Home_3,Mumbai,3.6,0,22.28,77.2,0.88,1.16,0.72
2024-01-12 22:00:00,Home_2,Chennai,2.65,1,34.37,92.04,1.98,-0.22,0.59
2024-03-23 10:00:00,Home_5,Hyderabad,1.82,1,32.22,37.89,-0.07,1.15,0.62
2024-03-05 02:00:00,Home_6,Mumbai,5.12,1,25.04,90.08,,0.99,0.3
2024-01-08 13:00:00,Home_5,Bangalore,3.68,1,17.94,69.72,1.24,-0.01,0.59
2024-02-05 05:00:00,Home_8,Kolkata,1.96,1,19.64,47.5,1.43,0.74,0.39
2024-01-22 11:00:00,Home_10,Bangalore,4.41,1,21.97,51.34,0.05,0.86,0.54
2024-02-14 08:00:00,Home_2,Ahmedabad,,1,28.92,49.12,0.5,1.22,-0.29
2024-04-05 19:00:00,Home_8,Bangalore,2.81,0,18.06,67.81,1.54,1.35,0.94
2024-01-10 20:00:00,Home_7,Bangalore,2.28,0,25.33,,1.14,-0.1,0.69
2024-02-17 23:00:00,Home_10,Ahmedabad,4.17,0,27.51,57.77,1.69,0.8,0.39
2024-03-27 07:00:00,Home_1,Delhi,4.42,1,23.13,57.28,1.44,0.87,0.36
2024-03-21 21:00:00,Home_6,Delhi,1.93,1,25.56,59.21,0.82,0.62,0.92
2024-03-01 05:00:00,Home_2,Ahmedabad,4.28,1,18.72,75.22,1.43,1.27,0.59
2024-01-31 22:00:00,Home_9,Hyderabad,,0,23.01,80.71,1.2,0.25,0.6
2024-02-04 07:00:00,Home_6,Mumbai,4.88,1,26.31,44.43,0.16,1.25,0.68
2024-03-16 13:00:00,Home_7,Jaipur,4.11,0,21.5,60.66,0.39,0.89,0.28
2024-04-06 20:00:00,Home_8,Chennai,3.21,1,21.37,81.4,1.15,0.57,0.21
2024-01-17 14:00:00,Home_9,Kolkata,2.7,0,22.92,51.42,1.03,0.63,0.74
2024-02-15 20:00:00,Home_7,Kolkata,2.28,0,15.69,71.02,1.17,0.71,0.53
2024-01-14 08:00:00,Home_6,Ahmedabad,3.18,1,15.73,81.24,0.64,0.44,0.59
2024-03-10 18:00:00,Home_5,Lucknow,3.28,1,28.69,64.27,0.09,1.18,0.62
2024-02-27 20:00:00,Home_4,Jaipur,4.49,0,20.9,92.94,0.73,0.53,0.63
2024-02-15 14:00:00,Home_6,Pune,3.62,1,33.99,82.45,1.2,0.99,0.41
2024-02-05 02:00:00,Home_7,Lucknow,,1,21.43,71.61,0.53,-0.05,0.37
2024-02-23 19:00:00,Home_9,Kolkata,2.3,1,28.31,67.56,0.67,0.31,0.17
2024-02-25 12:00:00,Home_1,Ahmedabad,2.72,0,24.33,69.41,0.85,0.61,0.07
2024-01-08 04:00:00,Home_5,Kolkata,4.73,1,16.62,61.05,1.47,1.03,0.44
2024-02-27 13:00:00,Home_8,Mumbai,3.86,1,26.28,29.1,1.47,0.95,-0.17
2024-02-02 19:00:00,Home_3,Mumbai,5.08,0,25.86,56.58,1.37,1.07,0.41
2024-02-04 14:00:00,Home_9,Delhi,2.89,1,22.5,67.98,1.69,1.08,0.34
2024-03-06 10:00:00,Home_10,Pune,3.62,1,22.71,42.91,,1.3,0.89
2024-02-13 01:00:00,Home_5,Delhi,3.55,1,25.27,40.44,0.9,1.04,0.33
2024-02-04 13:00:00,Home_5,Kolkata,2.87,1,23.4,53.32,1.49,0.32,0.87
2024-02-01 09:00:00,Home_6,Chennai,4.45,1,26.03,53.66,1.31,0.43,0.53
2024-02-12 09:00:00,Home_7,Kolkata,3.66,1,34.43,43.65,1.27,-0.0,0.47
2024-04-07 03:00:00,Home_9,Ahmedabad,3.38,1,32.77,55.96,1.91,0.68,0.63
2024-03-14 11:00:00,Home_9,Chennai,3.6,1,22.52,60.92,1.37,0.99,1.19
2024-02-15 03:00:00,Home_1,Chennai,3.31,0,31.4,75.03,1.14,1.13,0.26
2024-01-11 16:00:00,Home_9,Mumbai,2.43,1,19.41,52.58,1.04,0.81,0.51
2024-02-28 13:00:00,Home_7,Pune,1.24,1,15.47,85.8,0.2,1.16,0.63
2024-03-31 09:00:00,Home_7,Jaipur,3.16,0,22.7,38.85,1.67,0.22,0.1
2024-02-10 18:00:00,Home_8,Pune,1.8,1,25.5,53.73,2.02,1.46,-0.4
2024-02-12 17:00:00,Home_9,Hyderabad,3.14,0,36.83,49.38,1.43,0.85,0.48
2024-02-22 03:00:00,Home_2,Ahmedabad,4.32,1,25.08,65.99,1.66,0.65,0.79
2024-03-17 02:00:00,Home_1,Bangalore,4.7,1,17.68,58.06,1.66,0.45,0.67
2024-02-17 07:00:00,Home_7,Bangalore,4.33,1,15.13,50.13,1.02,0.96,0.44
2024-01-17 07:00:00,Home_5,Jaipur,2.82,1,26.74,80.29,0.64,0.69,0.32
2024-04-01 09:00:00,Home_3,Jaipur,2.96,0,28.46,21.0,1.11,0.7,-0.29
2024-02-19 10:00:00,Home_10,Jaipur,1.51,0,36.13,68.36,1.04,1.28,0.8
2024-01-31 23:00:00,Home_3,Lucknow,1.44,1,16.47,60.53,1.8,0.93,0.6
2024-03-02 14:00:00,Home_10,Mumbai,3.34,1,28.13,67.22,1.43,0.71,0.73
2024-03-20 07:00:00,Home_7,Mumbai,3.09,0,23.55,52.32,0.79,0.97,0.17
2024-03-07 08:00:00,Home_2,Mumbai,3.49,0,20.63,57.5,0.65,0.84,0.96
2024-03-27 08:00:00,Home_9,Pune,2.9,0,29.4,60.23,2.23,0.45,0.75
2024-01-24 04:00:00,Home_1,Bangalore,3.73,1,22.17,66.57,0.56,0.93,0.6
2024-01-09 01:00:00,Home_1,Jaipur,4.4,0,9.58,34.41,0.33,0.06,0.0
2024-03-18 01:00:00,Home_5,Delhi,4.58,1,26.6,89.85,0.47,0.42,0.71
2024-01-16 21:00:00,Home_8,Hyderabad,2.17,0,20.8,47.29,1.53,0.57,0.84
2024-01-15 08:00:00,Home_1,Lucknow,1.55,1,25.57,40.6,1.3,0.89,0.57
2024-04-11 11:00:00,Home_9,Kolkata,2.51,1,30.89,56.01,1.02,0.9,1.14
2024-01-13 05:00:00,Home_3,Mumbai,2.91,1,35.02,74.23,1.51,0.46,0.39
2024-03-22 00:00:00,Home_10,Jaipur,2.9,1,19.28,72.43,1.67,0.79,0.31
2024-01-03 03:00:00,Home_1,Ahmedabad,2.96,1,24.71,60.2,1.2,0.83,0.7
2024-01-05 10:00:00,Home_3,Bangalore,4.5,1,,40.95,0.8,1.01,1.04
2024-03-22 11:00:00,Home_10,Pune,3.84,1,20.34,75.87,1.14,0.08,0.46
2024-04-09 05:00:00,Home_1,Pune,4.54,1,25.56,39.36,1.21,0.52,0.26
2024-02-21 01:00:00,Home_4,Bangalore,2.8,1,23.42,66.99,0.98,1.07,0.76
2024-01-13 00:00:00,Home_1,Pune,,1,27.45,60.58,0.36,0.56,0.4
2024-01-31 07:00:00,Home_5,Kolkata,0.43,1,28.6,40.53,0.68,1.14,0.26
2024-04-13 01:00:00,Home_1,Pune,5.71,0,13.03,49.74,0.75,0.69,0.21
2024-02-14 16:00:00,Home_4,Pune,5.74,1,14.36,34.62,0.3,1.01,0.37
2024-01-06 01:00:00,Home_10,Lucknow,3.51,1,23.27,103.37,2.25,1.35,0.16
2024-04-06 19:00:00,Home_1,Kolkata,5.31,1,36.67,62.5,1.6,1.47,0.81
2024-01-04 22:00:00,Home_7,Kolkata,1.3,1,,34.7,1.0,1.17,0.32
2024-01-04 07:00:00,Home_9,Chennai,3.61,1,25.14,30.43,-0.55,0.15,0.49
2024-01-15 02:00:00,Home_8,Mumbai,1.8,1,14.96,58.84,0.74,1.21,0.25
2024-02-29 05:00:00,Home_8,Bangalore,4.47,1,24.15,71.28,1.0,0.59,0.48
2024-03-12 01:00:00,Home_6,Mumbai,2.13,0,20.7,46.94,0.91,0.37,0.47
2024-03-13 06:00:00,Home_2,Jaipur,4.78,0,27.41,66.49,0.44,0.72,0.36
2024-02-20 21:00:00,Home_6,Kolkata,4.76,1,23.03,59.1,0.2,1.12,0.22
2024-04-08 08:00:00,Home_5,Delhi,2.71,1,28.96,85.98,1.07,0.84,0.86
2024-01-12 04:00:00,Home_1,Pune,2.44,1,20.23,65.26,1.23,-0.01,0.57
2024-03-29 03:00:00,Home_8,Pune,5.67,0,19.1,39.48,0.39,0.92,0.32
2024-01-11 08:00:00,Home_4,Bangalore,3.37,1,23.61,43.24,0.17,1.19,0.54
2024-01-11 09:00:00,Home_1,Ahmedabad,3.28,0,21.72,27.54,1.36,1.65,0.62
2024-03-17 10:00:00,Home_1,Pune,3.25,1,18.85,53.32,1.65,0.69,-0.24
2024-01-30 09:00:00,Home_2,Kolkata,-0.67,1,32.31,49.32,1.17,0.87,0.58
2024-04-12 18:00:00,Home_7,Hyderabad,4.91,0,32.16,72.11,1.84,1.11,0.5
2024-02-16 09:00:00,Home_9,Lucknow,4.09,0,19.41,62.51,1.71,0.45,0.55
2024-04-05 00:00:00,Home_4,Chennai,2.97,1,26.29,49.39,0.77,1.09,0.37
2024-01-18 07:00:00,Home_5,Ahmedabad,3.1,0,21.02,75.2,2.42,1.23,0.45
2024-02-11 18:00:00,Home_4,Ahmedabad,4.02,0,22.6,66.78,0.92,0.91,0.22
